phase (degrees), delay (ns), EO Modulated (V), Un Modulatoed/Reference (V)
577.562, 0.05340170940170981, 0.16902857945699776, 0.16491429354729398
577.562, 0.05340170940170981, 0.16960000805556774, 0.16765715082042984
577.562, 0.05340170940170981, 0.16697143650214588, 0.16708572222185986
577.562, 0.05340170940170981, 0.16960000805556774, 0.16788572225985782
577.562, 0.05340170940170981, 0.16754286510071584, 0.16685715078243188
577.584, 0.054153846153844325, 0.16662857934300387, 0.16868572229785578
577.584, 0.054153846153844325, 0.16811429369928582, 0.16697143650214588
577.584, 0.054153846153844325, 0.16742857938100184, 0.1684571508584278
577.584, 0.054153846153844325, 0.16742857938100184, 0.16617143646414792
577.584, 0.054153846153844325, 0.16765715082042984, 0.16662857934300387
577.606, 0.054905982905982725, 0.16560000786557794, 0.1682285794189998
577.606, 0.054905982905982725, 0.1662857221838619, 0.16731429366128786
577.606, 0.054905982905982725, 0.16800000797957182, 0.1658285793050059
577.606, 0.054905982905982725, 0.164457150668438, 0.16754286510071584
577.606, 0.054905982905982725, 0.17142857957099164, 0.16662857934300387
577.628, 0.055658119658121126, 0.164457150668438, 0.16754286510071584
577.628, 0.055658119658121126, 0.17085715097242168, 0.16571429358529194
577.628, 0.055658119658121126, 0.16617143646414792, 0.164571436388152
577.628, 0.055658119658121126, 0.16480000782757998, 0.16662857934300387
577.628, 0.055658119658121126, 0.16491429354729398, 0.16491429354729398
577.65, 0.05641025641025564, 0.16342857919101203, 0.16662857934300387
577.65, 0.05641025641025564, 0.16754286510071584, 0.16468572210786597
577.65, 0.05641025641025564, 0.1664000079035759, 0.16914286517671176
577.65, 0.05641025641025564, 0.16674286506271788, 0.16891429373728378
577.65, 0.05641025641025564, 0.1664000079035759, 0.16880000801756978
577.672, 0.05716239316239404, 0.16331429347129806, 0.16468572210786597
577.672, 0.05716239316239404, 0.1665142936232899, 0.164457150668438
577.672, 0.05716239316239404, 0.16480000782757998, 0.16880000801756978
577.672, 0.05716239316239404, 0.16571429358529194, 0.16422857922901
577.672, 0.05716239316239404, 0.16571429358529194, 0.1658285793050059
577.694, 0.05791452991452855, 0.1658285793050059, 0.1704000080935657
577.694, 0.05791452991452855, 0.16662857934300387, 0.1683428651387138
577.694, 0.05791452991452855, 0.16571429358529194, 0.1658285793050059
577.694, 0.05791452991452855, 0.16685715078243188, 0.1665142936232899
577.694, 0.05791452991452855, 0.16754286510071584, 0.16788572225985782
577.716, 0.05866666666666695, 0.1620571505544441, 0.16674286506271788
577.716, 0.05866666666666695, 0.16514286498672195, 0.16468572210786597
577.716, 0.05866666666666695, 0.16788572225985782, 0.16720000794157386
577.716, 0.05866666666666695, 0.16697143650214588, 0.16765715082042984
577.716, 0.05866666666666695, 0.16480000782757998, 0.16685715078243188
577.738, 0.05941880341880535, 0.1658285793050059, 0.16571429358529194
577.738, 0.05941880341880535, 0.16377143635015404, 0.16971429377528174
577.738, 0.05941880341880535, 0.1619428648347301, 0.16605715074443392
577.738, 0.05941880341880535, 0.16411429350929602, 0.16560000786557794
577.738, 0.05941880341880535, 0.16525715070643596, 0.16662857934300387
577.76, 0.060170940170939866, 0.1664000079035759, 0.16925715089642576
577.76, 0.060170940170939866, 0.16422857922901, 0.1658285793050059
577.76, 0.060170940170939866, 0.16560000786557794, 0.16800000797957182
577.76, 0.060170940170939866, 0.16365715063044003, 0.16548572214586393
577.76, 0.060170940170939866, 0.16605715074443392, 0.16594286502471992
577.782, 0.060923076923078266, 0.16720000794157386, 0.16548572214586393
